Index,Headline
514,"
'कोभिड-१९ बीमा पोलिसी बील नचाहिने पोलिसी'"
515,"
कोरोना  बीमाको पहिलो ग्राहक बीमा समितिका अध्यक्ष"
516,"
कोरोना बीमा पोलिसीः संक्रमण देखिएमा रकम पाउने"
517,"
प्रुडेन्सियल इन्स्योरेन्सको ६० प्रतिशत हकप्रदको विक्री जारी"
518,"
जनरल इन्स्योरेन्स कम्पनीद्वारा कोरोना नियन्त्रण कोषमा ५ लाख सहयोग"
519,"
भारतमा  कोरोना बीमा कभरेज स्किम, पोजेटिभ देखिए मात्रै पनि क्लेम पाउने"
520,"
नेको इन्स्योरेन्सको साधारण सभा स्थगित"
521,"
सगरमाथा इन्स्योरेन्सद्धारा १६ लाख सहयोग गर्यो"
522,"
नेपाल इन्स्योरेन्सबाट बीमा गर्नुभएको छ इमेल  गर्नुहोला"
523,"
बीमासम्बन्धी विशेष व्यवस्था"
524,"
​हिमालयन जनरल इन्स्योरेन्सको साधारणसभा बैशाख २९ मा"
525,"
नेको इन्स्योरेन्सको साधारण सभा वैशाख १ गते"
526,"
सिद्धार्थ इन्स्योरेन्सको १८औं साधारण सभा चैत २८ मा"
527,"
नेपाल इन्स्योरेन्सले बोनस शेयर र नगद लाभांश पारित गर्दै"
528,"
लुम्बिनी जनरल इन्स्योरेन्सको लिलामी शेयर भर्ने भोली अन्तिम दिन"
529,"
सानिमा जनरल इन्स्योरेन्सले ३० लाख कित्ता आईपीओ शेयर निष्काशन गर्ने"
530,"
लुम्बिनी जनरल इन्स्योरेन्सको शेयर बुधबारदेखि लिलामीमा"
531,"
शिखर इन्स्योरेन्सको मूल्य समायोजन"
532,"
शिखर इ्रन्स्योरेन्सको शेयर सुरक्षित गर्ने आज अन्तिम दिन"
533,"
आइएमई जनरल इन्स्योरेन्सको मूल्य समायोजन"
534,"
८४ प्रतिशत बोनस पाएका प्रिमियर इन्स्योरेन्सका शेयरधनीको यो वर्ष खालि हात"
535,"
आइएमई जनरल इन्स्योरेन्सको लाभांश सुरक्षित गर्ने आइतवार अन्तिम दिन"
536,"
ओरियण्टल इन्स्योरेन्स कमायो २९ करोडभन्दा बढी नाफा"
537,"
लुम्बिनी जनरलको अवितरित हकप्रद लिलामीमा"
538,"
आइएमई जनरल इन्स्योरेन्सको साधारणसभा फागुन २४ गते"
539,"
हकप्रदका लागि शिखर इन्स्योरेन्सले तोक्यो बुक क्लोज मिति"
540,"
अजोड इन्सुरेन्सले ३० करोडको आइपीओ ल्याउँदै"
541,"
नेको इन्स्योरेन्सको खुद नाफा १६ करोड ४७ लाख"
542,"
अजोड इन्स्योरेन्सको आइपीओ निष्कासन गर्नको लागि सेबोन पुग्यो"
543,"
लाभांश बुझिलिन सगरमाथा इन्स्योरेन्सको अनुरोध"
544,"
नगद लाभांश शेयरधनीको बैंक खातामा"
545,"
जनरल इन्स्योरेन्सको नाफा साढे ८ प्रतिशत बढ्यो"
546,"
छ महिनामा नेपाल इन्स्योरेन्सको नाफा ८ करोड ७४ लाख"
547,"
हिमालयन जनरल इन्स्योरेन्सको लाभांश परिमार्जन"
548,"
हकप्रद शेयर निष्काशन प्रयोजनको लागि एनएलजीको बुक क्लोज"
549,"
प्रभु इन्स्योरेन्सको मूल्य समायोजन"
550,"
नेपाल पुनर्बीमा कम्पनीकाे जारी पूँजी घटाउन पायाे स्वीकृती, १ अर्ब ६० करोडकाे आईपीओ ल्याउँदै"
551,"
लुम्बिनी जनरलको हकप्रद शेयरको बाँडफाँट"
552,"
निर्जीवन बीमा अभिकर्ताको आधारभुत तालिम सम्पन्न"
553,"
लघुबीमा सम्बन्धि प्रशिक्षण कार्यक्रम सम्पन्न"
554,"
बिमा कम्पनीहरुले देशभर कृषि बीमा गर्नुपर्ने, कुन कम्पनीकाे कार्यक्षेत्र कता ?"
555,"
२० वटा बीमा कम्पनीलाई बीमा समितिले तोक्यो कार्यक्षेत्र"
556,"
प्रुडेन्सियलको सहयोगमा न्याना सामान वितरण"
557,"
प्रिमियर इन्स्योरेन्समा तिमिला"
558,"
शिखर इन्स्योरेन्सको हकप्रदलाई इक्रा नेपालको रेटिङ"
559,"
अजोड इन्स्योरेन्सको आधारभुत निर्जीवन बीमा अभिकर्ताको तालिम"
560,"
युनाइटेड इन्स्योरेन्सबाट आजदेखि रकम फिर्ता हुँदै"
561,"
आइएमई जनरल इन्योरेन्सले बोनस दिने"
562,"
प्रभु इन्स्योरेन्सले लाभांश दिने घोषणा"
563,"
बीमा कम्पनीहरुले नै घुम्ती बीमा सेवा सञ्चालन गर्नुपर्ने"
564,"
प्रभु इन्स्योरेन्सकाे १६ दशमलव ३२ प्रतिशत लाभांश वितरण प्रस्ताव पारित"
565,"
युनाइटेड इन्स्योरेन्सको संस्थापकतर्फको हकप्रद लिलामीमा"
566,"
युनाइटेडको बोलपत्र सोमवार खोलिदैं"
567,"
अजोड इन्स्योरेन्सले आईपीओ निष्कासन गर्दै"
568,"
अजोड इन्स्योरेन्स र एन.आई.सी एसियाबीच अनलाइन भुक्तानी सेवा"
569,"
राष्ट्रिय बीमा कम्पनीबाहेक सबै निर्जीवन कम्पनीको पुँजी पुग्ने"
570,"
लुम्बिनी जनरल इन्स्योरेन्स र ह्याम्स हस्पिटल बीच सम्झौता"
571,"
आइएमई जनरलको डिसिईओमा  शरण रेग्मी नियुक्त"
572,"
युनाइटेड इन्स्योरेन्सको हकप्रद भोलिदेखि लिलामीमा"
573,"
अजोड इन्स्योरेन्सले तीन महिनामा आर्जन गर्याे २० करोड"
574,"
युनाइटेड इन्स्योरेन्सले गर्यो रित्तो साधारण सभा"
575,"
लुम्बिनी इन्स्योरेन्सको हकप्रद २४ गतेदेखि"
576,"
शिखर इन्स्योरेन्सले हकप्रद दिने तयारी"
577,"
'नेपाल इन्स्योरेन्स अबको दुई वर्षमा सबैभन्दा उत्कृष्ठ कम्पनी'"
578,"
एनएलजी इन्स्योरेन्सको साधारण सभा बुधबार"
579,"
पुँजी नपुर्याएका निर्जीवन बीमा कम्पनीहरु यसो गर्दैछन्"
580,"
एभरेष्ट इन्स्योरेन्सको साधारण सभा सम्पन्न"
581,"
एनएलजी इन्स्योरेन्स  हकप्रद निष्काशन गर्ने"
582,"
बोनसको कर जम्मा गर्न आइएमई जनरलको आग्रह"
583,"
प्रुडेन्सियल इन्स्योरेन्सको संचालक इन्द्रप्रसाद सिटौलाको राजीनामा स्वीकृत"
584,"
एनएलजी इन्स्योरेन्सको साधारण सभा"
585,"
नेपाल इन्स्योरेन्सद्वारा बोनस प्रस्ताव"
586,"
एभरेष्ट इन्स्योरेन्सको साधारण सभा हुँदै, लगानीकर्तालाई हात खाली"
587,"
शिखर इन्स्योरेन्स कम्पनीको नाफा ४७ करोड"
588,"
सिप्रदीको क्यासलेस इन्स्योरेन्समा तीन कम्पनी थपिए"
589,"
युनाइटेड इन्स्योरेन्सको हकप्रद मंगलबारदेखि"
590,"
नेको इन्योरेन्सले १३ प्रतिशत नाफा बढायो"
591,"
प्रुडेन्सियल इन्स्योरेन्सको चुक्तापुँजी १ अर्बभन्दा माथि भयो"
592,"
एभरेष्ट इन्स्योरेन्सले नाफामा १० प्रतिशत बढ्यो"
593,"
लुम्बिनी जनरल इन्स्योरेन्स मर्जरमा नजाने, २० प्रतिशत हकप्रद दिने"
594,"
शिखर इन्स्योरेन्सको हकप्रद प्रस्ताव पारित"
595,"
नेपाल इन्स्योरेन्सको मूल्य समायोजन"
596,"
नेको इन्स्योरेन्सको प्रमुख कार्यकारीमा अशोक खड्का नियुक्त"
597,"
मेरो सुरक्षाको मोबाइल बीमा सेवा विस्तार"
598,"
प्रभु इन्स्योरेन्सको वार्षिक साधारण सभा शुक्रबार"
599,"
बोनस शेयर दिन लागेको नेपाल इन्स्योरेन्सको बुक क्लोज हुँदै"
600,"
नेको इन्स्योरेन्सले बोनस शेयर दिने"
601,"
शिखर इन्स्योरेन्सले हकप्रद शेयर जारी गर्दै"
602,"
हकप्रद सेयर जारी गर्दै शिखर इन्स्योरेन्स"
603,"
जनरल इन्स्योरेन्सको ३० लाख कित्ता आईपीओ आउने"
604,"
लुम्बिनी जनरल इन्स्योरेन्सले २० प्रतिशत हकप्रद जारी गर्ने"
605,"
एनएलजी इन्स्योरेन्सले लाभांश नदिने, हकप्रद भने दिने"
606,"
प्रिमियर इन्स्योरेन्सको लाभांश पारित"
607,"
अजोड इन्स्योरेन्सको पहिलो वार्षिक साधारणसभा सम्पन्न"
608,"
आइएमई जनरलको बोनश पारित, मर्जमा जाने बाटो खुला"
609,"
नेपाल इन्स्योरेन्सले बोनसको लागि नगद लाभांश नदिने"
610,"
आइएमई जनरल इन्स्योरेन्सको बोनस शेयर पारित"
611,"
एनएलजी इन्स्योरेन्सको हकप्रदले कति पायो रेटिङ ?"
612,"
एभरेष्ट इन्स्योरेन्स हकप्रद बाँडफाँट, ५ लाखभन्दा बढी लिलामी हुने"
613,"
अजोड इन्स्योरेन्सद्धारा बिद्यार्थीलाई शैक्षिक सामाग्री वितरण"
614,"
सगरमाथा इन्स्योरेन्सले बोनसको कर रकम माग्यो"
615,"
प्रभु इन्स्योरेन्सको साधारण सभा साउन १७ मा"
616,"
अजोड इन्स्योरेन्सको पहिलो वार्षिकोत्सव"
617,"
बोनस शेयर दिन आइएमई जनरल इन्स्योरेन्स साधारण सभा हुँदै"
618,"
प्रिमियर इन्स्यारेन्सका आजसम्मका शेयरधनीले बोनस पाउने"
619,"
प्रिमियर इन्स्योरेन्सको बोनस शेयर सूरक्षित गर्ने आज अन्तिम दिन"
620,"
हिमालयन जनरल इन्स्योरेन्सको सीईओमा पुनः बज्राचार्य"
621,"
एभरेष्ट इन्स्योरेन्सको ३ सय प्रतिशत हकप्रद भर्ने आज अन्तिम दिन"
622,"
सिदार्थ इन्स्योरेन्सले पारित गर्यो बोनस"
623,"
सगरमाथा इन्स्योरेन्सको बोनस पारित"
624,"
नेपाल इन्स्योरेन्सको हकप्रद डिम्याट खातामा"
625,"
प्रिमियर इन्स्योरेन्सले ८४ प्रतिशत बोनस शेयर दिँदै"
626,"
प्रुडेन्सियल इन्स्योरेन्सले ६० प्रतिशत् हकप्रद शेयर जारी गर्ने"
627,"
नेपाल इन्स्योरेन्सको शेयर सूचिकृत"
628,"
चुक्तापुँजी पुर्याउन प्रुडेन्सियल इन्स्योरेन्सले ६० प्रतिशत हकप्रद दिँदै"
629,"
सगरमाथा इन्स्योरेन्सलाई अन्तराष्ट्रिय पुरस्कार"
630,"
सिद्धार्थ इन्स्योरेन्सको लाभांशको हकदार आजसम्म मात्रै"
