Index,Headline
4414,"
नेपाल इन्फ्रास्ट्रक्चर बैंक खर्बपति क्लबमा"
4415,"
एनएमबि बैंकको सीईओमा केसी दोहोरिए"
4416,"
धितो लिलामीको सूचना धमाधम निकाल्दै बैंकहरु, राष्ट्र बैंकको राहत कसलाई ?"
4417,"
कामना सेवा विकास बैंकको ऋणपत्रमा आवेदन दिने आज अन्तिम दिन"
4418,"
महिला ट्रेकिङ्ग उधमीहरुलाई प्रभु बैंकद्धारा सहुलियतपूर्ण कर्जा प्रदान"
4419,"
सेञ्चुरी बैंकको शाखारहित बैंकिङ्ग सेवा रुपन्देहीको बगौलीमा"
4420,"
बजारबाट २० अर्बको तरलता खिच्दै राष्ट्र बैंक"
4421,"
बैंक अफ काठमाण्डूद्वारा अपाङ्गता संरक्षण नेपाललाई सेतो छडी हस्तान्तरण"
4422,"
ऋण लगानी विस्तारको प्रतिस्पर्धामा वाणिज्य बैंक, एनआइसी एशिया सबैभन्दा अगाडि, अरु कुन बैंक कहाँ ?"
4423,"
कर्णाली डेभलपमेण्ट बैंकले डाक्यो साधारण सभा"
4424,"
ग्लोबल आइएमई बैंक बिलिएन डलर क्लबमा"
4425,"
नेशनल माइक्रोफाइनान्सले चैत ५ गते बोलायो साधारण सभा"
4426,"
डिप्रोक्स लघुवित्तको २३ हजार ५०० कित्ता संस्थापक शेयर लिलामीमा"
4427,"
वित्तीय साक्षरतामूलक एप्स फाइनान्सीयल नोटिसेमा नयाँ फिचर"
4428,"
फरवार्ड माइक्रोफाइनान्सको शेयरमूल्य समायोजन"
4429,"
प्राधिकरण र इन्फ्रास्ट्रक्चर बैंकबीच समझदारी"
4430,"
कुमारी बैंक र ठमेल पर्यटन विकास परिषदबीच सहकार्य"
4431,"
महिला लघुवित्तको आईपीओमा मागभन्दा करिब ६० गुणा बढी आवेदन"
4432,"
धनगढिको त्रिनगर कृषि उपजमा माछापुच्छ्रे बैंकको क्युआर कोड"
4433,"
एनएमबि बैंकले चितवनको फलफूल तथा तरकारी बजारमा शुरु गर्यो क्यूआर कोडमार्फत भुक्तानी सेवा"
4434,"
लक्ष्मी बैंकले सुरु गर्‍यो स्मार्टफोन लोन सेवा"
4435,"
ग्लोबल आइएमई बैंकको नयाँ शाखा मनाङमा"
4436,"
नारायणी डेभलपमेन्ट बैंकलको शतप्रतिशत हकप्रद भर्ने अन्तिम दिन आज"
4437,"
यस्तो छ राष्ट्र बैंकले ल्याएको मौद्रिक नीतिको अर्धवार्षिक समीक्षा (पूर्णपाठ)"
4438,"
शेयर कर्जाको मार्जिन घटेन, बजारहल्ला असत्य साबित"
4439,"
१० मेगावाट भन्दा कम क्षमताका जलविद्युत् आयोजनाले विशेष पुनरकर्जा पाउने"
4440,"
कोभिड प्रभावित व्यवसायीलाई राष्ट्र बैंकको थप राहत"
4441,"
सहुलियतपूर्ण कर्जा लक्षित वर्गमा पुगे नपुगेको अनुगमन गर्ने"
4442,"
नेपाल बैंकका अध्यक्षको राजीनामाबारे गभर्नर : उहाँलाई असजिलो लाग्यो, छोड्नुभो"
4443,"
ऋणीले असार मसान्तसम्म कर्जाको पुर्नतालिककरण र पुनसंरचना गर्न पाउने"
4444,"
सहुलियत कर्जा पाएका ऋणीको विवरण सार्वजनिक गर्ने गभर्नरको घोषणा"
4445,"
चार वर्षपछि खड्का एनसीसी बैंकको सञ्चालक नियुक्त"
4446,"
स्टार्टअप आइडिया कलमा ८७० जनाको आवेदन, आइडिया पठाउने म्याद १५ दिन थपियो"
4447,"
महालक्ष्मी विकास बैंकमा कामू प्रमुख कार्यकारी अधिकृतमा लम्सालको नियुक्ति"
4448,"
एनएमबि बैंकको ‘क्यूआर कोड’बाट विर्तामोड कृषि बजारमा कारोवार शुभारम्भ"
4449,"
इन्फास्ट्रक्चर बैंकको शेयर कारोबार आजदेखि, कतिमा होला कारोबार, कति पुग्ला मूल्य ?"
4450,"
एनएमबिको क्यूआर कोड सेवा विर्तामोडको कृषि बजारमा"
4451,"
गरिमा विकास बैंकले पनि पास गर्यो लाभांश, नयाँ सञ्चालक समिति निर्वाचित"
4452,"
पूर्वाधार बैंकले ३० करोडभन्दा कम कर्जा लगानी गर्न नपाउने"
4453,"
सिभिल बैंकले शुरु गर्यो नगदरहित अभियान"
4454,"
फागुनमा यस्तो रहन्छ बैंकको ब्याजदर, कुन बैंकमा पैसा राख्दा बढी आउँछ ब्याज"
4455,"
नेपाल बङ्गलादेश बैंकको खोकना शाखामा एटीएम"
4456,"
माछापुच्छ्रे बैंकको आफ्नै मोबाईल वालेट"
4457,"
एनआईसी एशिया बैंकका ग्राहकले डेबिट कार्ड अनलाइनमार्फत ब्लक गर्न सक्ने"
4458,"
ज्योति विकास बैंकले दियो ३ स्वास्थ्य संस्थालाई बेबी वार्मर"
4459,"
बैंक अफ काठमाण्डूले ल्यायो ‘भ्यालेन्टाइन डे’ मा विशेष अफर"
4460,"
सहुलियतपूर्ण कर्जा बढाउँदै बैंक तथा वित्तीय संस्था, महिला उद्यमशील कर्जामा आरबीबीको हिस्सा एक चौथाई"
4461,"
माछापुच्छ्रे बैंक र सरफ एक्सचेन्जबीच रेमिट्यान्स सेवा प्रवाह सम्बन्धी सम्झौता"
4462,"
एनआईसी एशिया बैंकले आफ्नो स्वामित्वको नेशनल लाइफको ९२ हजार २६६ कित्ता शेयर बिक्री गर्दै"
4463,"
इन्फ्रास्ट्रक्चर बैंकको शेयर रजिष्ट्रारमा ग्लोबल आइएमई क्यापिटल नियुक्त"
4464,"
राष्ट्रिय वाणिज्य बैंकको लाभांश पारित"
4465,"
लक्ष्मी बैंकको १२६औं शाखा सर्लाहीको मलंगवामा"
4466,"
सिटिजन्स बैंकले सिर्जना फाइनान्सलाई प्राप्ति गर्ने"
4467,"
लक्ष्मी बैंकको ‘माई मोबाईल मनि’ भिडियो प्रतियोगिताको नतिजा प्रकाशित"
4468,"
गोर्खाज फाइनान्सको शेयरमूल्य १० प्रतिशत बढ्यो"
4469,"
सनराइज बैंकको नयाँ सीईओमा शर्मा"
4470,"
तीन वाणिज्य बैंकको शेयर अत्याधिक कारोबार"
4471,"
प्रभु बैंकले ४ अर्ब बराबरको ऋणपत्र विक्री गर्ने , बोर्डमा दियो निवेदन"
4472,"
‘भ्यालेन्टाइन्स डे’मा एनआईसी एशिया बैंकको विशेष योजना"
4473,"
सानिमा बैंक काठमाडौंको टोखामा"
4474,"
एनएमबि बैंक र बी एण्ड बी हस्पिटलबीच सम्झौता"
4475,"
अन्ततः सनराइज बैंकका सीईओ शर्माले दिए राजीनामा"
4476,"
ग्लोबल आइएमई बैंकको नयाँ शाखा सिराहाको सुखीपुरमा"
4477,"
बैंक अफ काठमाण्डूको सम्पूर्ण बैंकिङ सुविधा अब एकै क्लिकमा"
4478,"
बैंक अफ काठमाण्डूद्वारा दुई कम्पनीको संस्थापक शेयर लिलामी गर्दै"
4479,"
नेपाल बैंकका अध्यक्ष अधिकारीको राजीनामा अर्थमन्त्रीद्वारा स्वीकृत"
4480,"
गरिमा विकास बैंकको बगर शाखामा लकर सुविधा"
4481,"
बढ्दो कर्जा लगानी र घट्दो निक्षेपको संकेत के ? ब्याजदर बढ्छ त अब !"
4482,"
नेपाल बङ्गलादेश बैंकले शुरु गर्यो किसान कृषि लोन कार्ड योजना"
4483,"
आयात घटेसँगै देशको शोधनान्तर बचत १२४ अर्ब पुग्यो"
4484,"
सनराइज बैंकको नायव प्रमुख कार्यकारी अधिकृतमा आरती राणा नियुक्त"
4485,"
भ्यालेनटाइनमा एनएमबि बैंकको कार्डबाट सामान किन्दा विशेष १० प्रतिशत छुट"
4486,"
बैंक अफ काठमाण्डूका ग्राहकलाई डेल्वा रिसोर्ट तथा पार्टी प्यालेसमा १० प्रतिशत छुट"
4487,"
सेञ्चुरी कमर्सियल बैंकले आठबिसकोट नगरपालिकामा कृषक सहकार्य समूहमार्फत कर्जा उपलब्ध गराउने"
4488,"
सिटिजन्स बैंक र कर्मभुमी समाजबीच सहुलियतपूर्ण कर्जा सम्बन्धी सम्झौता"
4489,"
बैंकको शेयरमा लगानीकर्ताको आकर्षण, प्रभु बैंकको सर्वाधिक कारोबार"
4490,"
नेपाल बैंकको बाँडिसकेको लाभांशमा अर्थको तगारो, अध्यक्ष असन्तुष्ट भएपछि दिए राजीनामा"
4491,"
एनसीसी बैंकले २५ लाखकित्ता संस्थापक शेयर लिलामीमा विक्री गर्ने"
4492,"
कामना सेवा विकास बैंकको ऋणपत्र फागुन ६ गतेसम्म विक्री"
4493,"
ग्लोबल आइएमई बैंकको नयाँ शाखा दाङको लमहीमा"
4494,"
तयारी पोशाक व्यवसायीलाई सहुलियत कर्जा दिन त्रिपक्षीय सम्झौता"
4495,"
सिटिजन्स बैंकका ग्राहकलाई त्रिपुरा रिसोर्टमा विशेष छुट"
4496,"
अब कुमारी स्मार्ट मार्फत आन्तरिक रेमिटेन्स पठाउन मिल्ने"
4497,"
मोबाइल बैकिङ प्रयोगकर्ता साढे १ करोड पुग्न लागे"
4498,"
देशको पछिल्लो अवस्थाबारे छिट्टै श्वेतपत्र सार्वजनिक हुन्छ"
4499,"
निफ्रा शेयर तपाईलाई परेको भए, मेरो शेयर चेक गर्नुहोस"
4500,"
ग्लोबल आइएमई बैंक र स्मार्ट च्वाइस टेक्नोलोजिजबीच सम्झौता"
4501,"
नबिल बैंक र उपाय सर्भिसेसबीच सम्झौता"
4502,"
आइएमई ट्राभल्सको २५औँ वार्षिकोत्सव कार्यक्रम सम्पन्न, नाट्टाको भवन निर्माणमा डेढ लाख सहयोग"
4503,"
गाडी किन्ने घटे, शेयर र घरजग्गा कारोबारी भने बढे, कुन बैंकले कति गरे कर्जा प्रवाह ?"
4504,"
बैंकिङ कसूर मुद्दाका फरार ५५ वर्षीय मणि थापा पक्राउ"
4505,"
साधारण सभाका लागि सिभिल बैंकले शुक्रबार बुक क्लोज गर्ने"
4506,"
सूर्योदय लघुवित्तको शेयरमूल्य १० प्रतिशत बढ्यो"
4507,"
जनउत्थान सामुदायिक लघुवित्तको सर्वाधिक कारोबारसँगै सर्वाधिक मूल्य बृद्धि"
4508,"
कामना सेवा विकास बैंकको ९ प्रतिशत ब्याजदरको ऋणपत्र आजदेखि विक्रीमा"
4509,"
नेपाल इन्फ्रास्ट्रक्चर बैंकले ३५ करोड २२ लाख खुद नाफा कमायो"
4510,"
सिटिजन्स बैंकका ग्राहकलाई होटल मेरिडियनमा विशेष छुट"
4511,"
ग्लोबल आइएमई बैंकको नयाँ शाखा सिन्धुलीमा"
4512,"
नेरुडे लघुवित्तले फागुन २२ गतेको लागि बोलायो साधारण सभा"
4513,"
सनराइज बैंकको शाखारहित बैंकिङ्ग सेवा कल्यानपुर भेडीयामा"
4514,"
बैंक अफ काठमाण्डूका ग्राहकलाई याम याम क्याफेमा ८ प्रतिशत छुट"
4515,"
माछापुच्छ्रे बैंकको क्युआर कोड सेवा तिनकुने स्थित कृषि बजारमा"
4516,"
महालक्ष्मी विकास बैंकको लाभांश प्रस्ताव"
4517,"
मञ्जुश्री फाइनान्सकोे ऋणपत्र फागुन २ गतेसम्म विक्रीमा रहने"
4518,"
राष्ट्र बैंकले ल्याएको सहुलियत कर्जा नपाएको गुनासो"
4519,"
'सिटिजन बैंक दोहोरो अंकको लाभांश दिन सक्षम छ'"
4520,"
नेपाल बङ्गलादेश बैंकद्वारा डिसी कार्ड योजना शुरु"
4521,"
एनएमबिको एटिएम त्रिभुवन अन्तर्राष्ट्रिय विमान स्थलमा"
4522,"
ग्लोबल आइएमई बैंकका तीन नयाँ शाखा सञ्चालनमा"
4523,"
कीर्तिपुर नगरपालिका र कृषि विकास बैंकबिच बैंकिङ्ग कारोबार गर्ने सम्बन्धी सम्झौता"
4524,"
कामना सेवा बैंकले शुरु गर्यो कन्ट्याक्टलेस कार्ड"
4525,"
नेपाल इन्भेष्टमेन्ट बैंकको ऋणपत्रको समय थप"
4526,"
एनआईसी बैंकले तीन कम्पनीको संस्थापक शेयर लिलाममा बिक्री गर्दै"
4527,"
एभरेष्ट बैंकको १०१ औं शाखा धादिङको धार्केमा"
4528,"
ग्रीनलाइफ हाइड्रोको आईपीओ बिक्रि प्रबन्धकमा बिओके क्यापिटल"
4529,"
कोभिड प्रभावित व्यवसाय सञ्चालन गर्न स्थापना गरेको कोषमा साढे दुई अर्ब रुपैयाँ जम्मा"
4530,"
एनएमबि बैंक र नेपाल पुस्तक तथा स्टेशनरी ब्यवसायी महासंघबीच सम्झौता"
4531,"
कृषि विकास बैंकको नयाँ शाख पोखराको चिप्लेढुँगामा"
4532,"
६ महिनामा मेरो माइक्रो फाइनान्सको नाफा १४ करोडभन्दा बढी"
4533,"
मेरोमाइक्रो फाइनान्सले शुरु गर्यो ग्राहकलाई प्रविधिमैत्री तालिम"
4534,"
बैंक अफ काठमाण्डूका ग्राहकले खल्ती लिंक गर्दा १ सय बोनस"
4535,"
सानिमा बैंकका ग्राहकले सामसुङको एस२१ सिरिज किस्तामा गरिद गर्न पाउने"
4536,"
सनराइज बैंकको थप दुई शाखारहित बैंकिङ्ग सेवा शुरु"
4537,"
एभरेष्ट बैंक र किर्तिपुर नगरपालिकाबीच कर्जा प्रवाह गर्ने सम्बन्धी सम्झौता"
4538,"
कामना सेवाले ल्यायो ‘वीच्याट–युनियन पे’ भुक्तानी सेवा"
4539,"
गरिमा विकास बैंकद्धारा ‘मेरो शेयर बचत खाता’ सार्वजानिक"
4540,"
एनआईसी एशिया लघुवित्तमा स्वतन्त्र संचालक नियुक्त"
4541,"
मुक्तिनाथ विकास बैंकबाट‘वीच्याट–पे’भुक्तानी सेवा"
4542,"
कर्जा प्रवाहमा एनआईसी एशिया अगाडि, १० बैंकको कर्जा खर्बभन्दा तल"
4543,"
गरिमा विकास बैंकको कर्जा अफर, सेवा शुल्कमा भारी छुटदेखि ऋण स्थानान्तरण निःशुल्क"
4544,"
माउन्ट केटू आरोहण समूहलाई महालक्ष्मी बैंकले गर्यो सम्मान"
4545,"
बिओके क्यापिटलको सञ्चालकमा चार जना नियुक्त"
4546,"
नेपाल इन्भेष्टमेण्ट बैंकको ऋणपत्र आजदेखि विक्री खुला"
4547,"
राष्ट्रिय वाणिज्य बैंकको खुद नाफा एक अर्ब ७४ करोड"
4548,"
के हुँदैछ बीमा समितिको अध्यक्ष र राष्ट्र बैंकको डेपुटी गभर्नर नियुक्ति प्रक्रिया ?"
4549,"
कुलेश्वरको फलफूल बजारमा नबिल बैंकको क्यूआर भुक्तानी सेवा"
4550,"
निफ्राको आईपीओ, ४ लाख ९२ हजार ७२ जनाले पाए ६० कित्ता शेयर"
4551,"
एनएमबि बैंकको क्युआर कोडबाट बल्खु तरकारी किन्न सकिने"
4552,"
बेसरेट घट्यो, ग्राहकले सस्तोमा ऋण पाउने"
4553,"
दुई बैंकको साधारण सभा आज हुँदै, यस्ता छन् एजेन्डा"
4554,"
वायुसेवा निगम र राष्ट्रिय वाणिज्य बैंकबीच सम्झौता"
4555,"
घट्यो बैंकको प्रतिशेयर आम्दानी, ६ बैंककोमात्र १५ प्रतिशतभन्दा माथि"
4556,"
माउन्ट केटू चड्नेलाई एभरेष्ट बैंकले गर्यो सम्मान"
4557,"
नबिल बैंकले लघु, साना तथा मझौला उद्यमीहरुलाई कर्जा दिने"
4558,"
मेगा बैंकको नाफा ३७ प्रतिशत बढ्यो, वितरणयोग्य मुनाफा कति ?"
4559,"
सिटिजन्स बैंकले तिनाउ मिसनलाई प्राप्ति गर्ने"
4560,"
२६ वटा बैंकले कमाए ३० अर्ब नाफा, ग्लोबल सबैभन्दा अगाडि"
4561,"
९ प्रतिशतले पूँजी बढाएको लक्ष्मी बैंकको खुद नाफा १०.६२ प्रतिशत घट्यो"
4562,"
स्ट्याण्डर्ड चार्टर्ड बैंकको नाफामा ४०.६९ प्रतिशतको कमि, वितरणयोग्य नाफा ६१ करोडभन्दा बढी"
4563,"
११ बैंकले कमाए अर्बभन्दा बढी नाफा, ग्लोबल सबैभन्दा अगाडि"
4564,"
एनसीसी बैंकले ६१ करोड ४० लाख खुद नाफा कमायो"
4565,"
कृषि विकास बैंकको नाफामा गिरावट"
4566,"
एनआईसी बैंकले २ अर्ब ६ करोड खुद नाफा कमायो, वितरणयोग्य मुनाफा कति ?"
4567,"
एनएमबि बैंकको नाफा ४७ प्रतिशतले बढ्यो"
4568,"
नबिल बैंकले २ अर्बभन्दा बढी नाफा कमायो"
4569,"
हिमालयन बैंकको नाफामा उच्च गिरावट, यति धेरै नाफा कसरी घट्यो ?"
4570,"
ग्लोबल आइएमई बैंकको नाफामा उल्लेख्य वृद्धि, वितरण योग्य नाफा पनि बढ्यो"
4571,"
प्राइम कमर्शियल बैंकको नाफा २ अर्ब, वितरण योग्य नाफा कति ?"
4572,"
महिला लघुवित्तले पायो आइपीओ निष्कासनका लागि बोर्डको अनुमति"
4573,"
बैंक अफ काठमाण्डूले पनि शुरु गर्यो ‘कर्पोरेट पे’ प्रणाली"
4574,"
ज्योति विकास बैंकको सञ्चालक समितिमा पाँच जना नियुक्त"
4575,"
सिटिजन्स बैंक ‘कर्पोरेट पे’ प्रणालीमा आबद्ध"
4576,"
आइएमई पे र इन्द्रपुर खानेपानीबीच सम्झौता"
4577,"
कामना सेवा विकास बैंकले माघ २२ गतेदेखि ऋणपत्र विक्री गर्ने"
4578,"
१ अर्बभन्दा बढी खुद नाफा गरेको नेपाल बैंकको वितरणयोग्य नाफा करिब ६८ करोड"
4579,"
नाफा बढाउँदै बैंक, ६ महिनामा आठ बैंकले गरे ९ अर्ब नाफा"
4580,"
नाफा वृद्धिमा प्रभु बैंकको छलाङ, निष्क्रिय कर्जा पनि घट्यो"
4581,"
निष्क्रिय कर्जा घट्दा सनराइज बैंकको नाफामा सुधार"
4582,"
एनएमबि बैंकको बचतमा सबैभन्दा बढी ब्याज"
4583,"
बुद्धभूमि नेपालद्वारा १२ लाख कित्ता आईपीओ निष्कासनका लागि बोर्डमा निवेदन"
4584,"
ग्लोबल आइएमई बैंकको नयाँ शाखारहित बैंकिङ्ग सेवा पाल्पाको हुमिनमा"
4585,"
एनआईसी एशिया बैंकको डेबिट कार्ड लिन अब अनलाईनबाटै आवेदन दिन सकिने"
4586,"
राष्ट्र बैंकले आज १० अर्बको विकास ऋणपत्र बिक्री गर्दै"
4587,"
आरएसडिसी लघुवित्तको नाफा ५ करोडभन्दा बढी"
4588,"
नारायणी डेभपलपेन्ट बैंकको हकप्रद शेयर आजदेखि खुल्दै"
4589,"
नेपाल बंगलादेश बैंकको नाफा १६ प्रतिशत बढ्यो, कस्ता देखिए अरु सूचक ?"
4590,"
सानिमा बैंकको शाखा ललितपूरको कुपण्डोलमा"
4591,"
सिटिजन्स बैंकका ग्राहकलाई वन डे थ्रिडी आर्ट रेष्टुरेन्टमा विशेष छुट"
4592,"
नारायणी डेभलपमेन्ट बैंकलको शतप्रतिशत हकप्रद मंगलबारदेखि विक्रीमा"
4593,"
एनसीसी बैंकबारे बजारमा भएको हल्ला हल्लै मात्र"
4594,"
१० वित्तीय आरटीजीएसमा थपिए, फाइनान्सबाट ठूलो रकम ट्रान्सफर गर्न सकिने"
4595,"
सोमबार तीन कम्पनीको शेयरमूल्य समायोजन"
4596,"
गरिमा विकास बैंकको शेयरमूल्य समायोजन"
4597,"
कुमारी बैंकले एक अर्बभन्दा बढी नाफा कमायो"
4598,"
सरकारले १० अर्ब बराबरको अन्तरिक ऋण उठाउने"
4599,"
उच्च खरिदचाप देखिएको भन्दै एनसीसी बैंकलाई नेप्सेको पत्र"
4600,"
गरिमा विकास बैंकद्धारा “स्मार्ट टेलर”को शुरुवात"
4601,"
राजस्व संकलन गर्न एनसिएचएल, राष्ट्रिय बाणिज्य बैंक र आइएमई पेबीच सम्झौता"
4602,"
एनआइबीएल र सिटीको आजबाट एकीकृत कारोबार"
4603,"
गणपति माइक्रोफाइनान्सको लाभांश राष्ट्र बैंकबाट स्वीकृत"
4604,"
७ करोडभन्दा बढी खराब कर्जा उठाएको नेपाल एग्रोले"
4605,"
गोर्खाज फाइनान्सको नाफामा १७८ प्रतिशतले वृद्धि"
4606,"
नख्खुमा पनि शुरु भयो क्यूआर कोड भुक्तानी प्रणाली"
4607,"
एनसीसी बैंकको सञ्चालकमा प्रधान समूहको प्रवेश"
4608,"
राष्ट्रिय वाणिज्य बैंकबाट बुझाइने राजस्व संकलन अब वालेटबाटै"
4609,"
कृषि विकास बैंकमा ३२६ जनालाई रोजगारीको अवसर"
4610,"
राष्ट्रिय वाणिज्य बैंक मार्फत बुझाइने कर तथा राजस्व मोबाइल बैकिङ्गबाट भुक्तानी गर्न सकिने"
4611,"
नेपाल इन्भेष्टमेण्ट बैंकको ऋणपत्र माघ १६ गतेदेखि विक्रीमा"
4612,"
नेपाल इन्भेष्टमेन्ट बैंकको १८.५० लाभांश पारित"
4613,"
सिटिजन्स बैकले शुरु गर्यो भिसा कन्ट्याक्टलेस कार्ड"
4614,"
राष्ट्रिय वाणिज्य बैंकले डाक्यो साधारण सभा"
4615,"
एनसीसी बैंकले शुक्रवार १०.८१ प्रतिशत लाभांश पारित गर्दै"
4616,"
मुक्तिनाथ विकास बैंकको खुद नाफा ६१ करोड ५५ लाख"
4617,"
यस्तो छ नेपाल इन्भेष्टमेन्ट बैंकको दोस्रो त्रैमासको वित्तिय विवरण"
4618,"
सिटिजन्स बैंकले ८७ करोड ५१ लाख रुपैयाँ खुद नाफा कमायो"
4619,"
मेगा बैंकमा  इन्जिनियरलाई विषेश सुविधा, १० लाखसम्मको बीमा पनि"
4620,"
नेपाल बङ्गलादेश बैंकको ९९ औं शाखा भक्तपुर सिरुटारमा"
4621,"
कृषि विकास बैंकले जारी गर्यो ६ अर्ब कृषि बण्ड"
4622,"
नेपाल इन्भेष्टमेन्ट बैंकको साधारण सभा बिहिबार, १८.५० प्रतिशत लाभांश  पारित हुने"
4623,"
गण्डकी प्रदेशमा व्यवसाय जीवन रक्षा कर्जा"
4624,"
यस्ता छन् किसान क्रेडिट कार्डका विशेषता"
4625,"
हकप्रद शेयरका लागि कर्पोरेट डेभलपमेण्ट बैंकले दियो बोर्डमा निवेदन"
4626,"
कृषि विकास बैंकको वार्षिकोत्सव सम्पन्न, २० जना कृषकले क्रेडिट कार्ड पाए"
4627,"
आज किसान क्रेडिट कार्ड र किसान एप लन्च गर्दै कृषि विकास बैंक"
4628,"
इन्फ्रास्ट्रक्चर बैंकको आईपीओमा १५ लाख ३३ हजार हाले १८ अर्ब १७ करोडको आवेदन"
4629,"
राष्ट्रिय वाणिज्य बैंकमार्फत बुझाइने कर तथा राजस्व मोबाईल बैकिङबाटै भुक्तानी गर्न सकिने"
4630,"
बैंक अफ काठमाण्डूका ग्राहकलाई लेभी रेष्टुरेन्टमा १० प्रतिशत छुट"
4631,"
कर्जा प्रवाह बढ्यो, दैनिक पौने चार अर्ब लगानी गर्दै बैंकहरू"
4632,"
वडा कार्यालयबाट बैंक खाता खोल्दै लाभग्राही"
4633,"
नेपाल फाइनान्सको लिलामी शेयर बाँडफाँडमा नपरेको रकम फिर्ता भुक्तानी आजदेखि"
4634,"
नेपाल इन्फ्रास्ट्रक्चर बैंकको आईपीओमा आवेदन दिने आज अन्तिम दिन"
4635,"
राष्ट्र बैंकका पूर्व कार्यकारी निर्देशक जनक अधिकारीको निधन"
4636,"
ज्योति विकास बैंकद्वारा महाकाली अञ्चल अस्पताल र प्युठान जिल्ला अस्पताललाई बेबी वार्मर प्रदान"
4637,"
राष्ट्रिय वाणिज्य बैंकको ५६ औं वार्षिकोत्सवको अवसरमा रक्तदान कार्यक्रम"
4638,"
बढी ब्याज दिनेमा एनएमबी र कम दिनेमा एसबीआई बैंक"
4639,"
नेपाल इन्भेष्टमेण्ट बैंक र सिटी एक्सप्रेस फाइनान्सको एकिकृत कारोबार माघ ११ गतेदेखि"
4640,"
वितरण योग्य नाफा २७ करोड १९ लाख पुर्याएको कामना विकासको प्रतिशेयर आम्दानी कति ?"
4641,"
चेक बाउन्स मुद्दाका ३ अभियुक्त पक्राउ, ३ करोड जरिवानासहित कैद सजाय"
4642,"
एनआईसी एशिया बैंकको १९ प्रतिशत बोनस शेयर नेप्सेमा सूचीकृत"
4643,"
स्टार्टअप आइडिया कलको युवा उद्यमी प्रवद्र्धन कार्यक्रम शुरु"
4644,"
मुक्तिनाथ विकास बैंकको नगद लाभांश शेयरधनीहरुको बैंक खातामा"
4645,"
स्वदेशी लघुवित्त र एनआइसी एशिया लघुवित्तको साधारण सभा, मर्ज प्रस्ताव लैजादै"
4646,"
गरिमा विकास बैंकको चौधौं वार्षिक साधारण सभा माघ ३० गते हुने"
4647,"
सरल नेपाली भाषामा वित्तीय विवरण सार्वजनिक गर्न पर्ने"
4648,"
माछापुच्छ्रे कृति क्यापिटलको एकिकृत कारोवार शुरु"
4649,"
माछापुच्छ्रे बैंक र एडीबीबीच टीएसिफपी सम्झौता"
4650,"
ज्योति विकास बैंकद्धारा मध्यबिन्दु जिल्ला अस्पताललाई बेबी वार्मर वितरण"
4651,"
मञ्जुश्री फाइनान्सको २३.५० लाभांश स्विकृत, घिमिरे नयाँ अध्यक्ष"
4652,"
सानिमा बैंक नयाँ शाखा ललितपूरको इमाडोलमा"
4653,"
सिटिजन्स बैंकले ल्यायो  ‘इन्स्टा बाई’ योजना"
4654,"
कुमारी बैंकको कम्पनी सचिवमा भोलानाथ ढुंगाना नियुक्त"
4655,"
गरिमा विकास बैंकको साधारणसभा माघ ३० गते, सहायक कम्पनी खोल्न विषेश प्रस्ताव"
4656,"
तिनाउ मिसन डेभलपमेन्ट शेयरमूल्य समायोजन"
4657,"
माउन्टेन इनर्जीको सञ्चालकमा अधिकारी नियुक्त"
4658,"
पुस मसान्तमा पनि यी बैंकको भएन साधारण सभा"
4659,"
सबैको भागमा पुग्ने निश्चित रहेको नेपाल इन्फ्रास्ट्रक्चर बैंकको आईपीओ शुक्रवारदेखि विक्रीमा"
4660,"
विजय लघुवित्तको २० प्रतिशत लाभांश पारित"
4661,"
आजदेखि अन्तर बैंक एटीएम कारोबारमा शुल्क लागू"
4662,"
युनाईटेड फाइनान्सको साधारणसभा सम्पन्न"
4663,"
स्पर्स लघुवित्तको २०.५३ प्रतिशत लाभांश पारित, मर्जका लागि स्वाप अनुपात निर्धारण"
4664,"
सिटिजन्स बैंकको ऋणपत्र सूचीकरण खारेज"
4665,"
बैंक अफ काठमाण्डूले सार्वजनिक गर्यो नयाँ ब्याजदर"
4666,"
सेञ्चुरी कमर्सियल बैंकको लाभांश पारित, तीन जना नयाँ सञ्चालक निर्वाचित"
4667,"
ग्लोबल आइएमई बैंकमा ढकाल पुन: अध्यक्षमा निर्वाचित"
4668,"
वोमी लघुवित्तको ३० प्रतिशत लाभांश पारित, अर्को लघुवित्तलाई गाभ्ने निर्णय"
4669,"
कृषि विकास बैंकको साधारणसभा सम्पन्न"
4670,"
मेगा बैंकको १३.०५ प्रतिशत लाभांश पारित"
4671,"
नबिल बैंकको ३६ औं वार्षिक साधारण सभा सम्पन्न, लाभांश पारित"
4672,"
एनएमबि बैंकको लाभांश पारित, चुक्तापुँजी २० अर्ब पुर्याउने"
4673,"
एभरेष्ट बैंकले शुरु गर्यो अनलाइन आन्तरिक राजस्व कर भुक्तानी"
4674,"
कृषि विकास बैंकको वार्षिक साधरण सभा सम्पन्न, लाभांश प्रस्ताव पारित"
4675,"
नेपाल इन्फ्रास्ट्रक्चर बैंकको सीईओमा रामकृष्ण खतिवडा"
4676,"
कामना सेवा विकास बैंकको चौधौं वार्षिक साधारणसभा सम्पन्न"
4677,"
एभरेष्ट बैंकबाट अब अनलाइन राजस्व भुक्तानी"
4678,"
मिर्मिरे लघुवित्तको लाभांश संशोधन"
